data_broker,model,prompting_strategy,combined_prompting_strategy,pattern_name,status,task_completion,classification_accuracy,explanation_accuracy,is_correct_classification,model_found,actual_found,verification
telesign.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Hidden Information,found,,Incorrect,Incorrect,False,True,False,
telesign.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,
taboola.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
taboola.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Hidden Information,found,Complete,Incorrect,Incorrect,False,True,False,
taboola.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Feedforward Ambiguity,found,Incomplete,Incorrect,Incorrect,False,True,False,
tapad.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
tapad.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Hidden Information,found,Complete,Correct,Incorrect,True,True,True,
tapad.com,gpt-5,interface_interference_zero_shot_regulator_role,Zero shot + Role,Feedforward Ambiguity,found,Complete,Correct,Correct,True,True,True,
uspeoplesearch.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
sterling.ai,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Cross-origin iframe prevented direct HTML attribute inspection; requirement statuses based on visible UI cues. A modal overlay appeared and had to be dismissed to proceed.'}"
start.io,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Minor navigation timeouts and stale elements occurred but no security/CAPTCHA blocks were encountered.'}"
vendelux.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
venpath.net,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHA or access blocks encountered; some tool timeouts occurred but were not site-imposed.'}"
stackadapt.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot-detection or CAPTCHA encountered; earlier automation timeouts were tooling-related and not site-imposed blocks.'}"
stirista.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
unmask.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
steppingblocks.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
t-mobile.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Intermittent timeouts occurred during extraction, but no bot-detection or verification walls were encountered.'}"
spyfly.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': ""Cloudflare human verification widget present in an iframe near the form ('Verify you are human') but did not block navigation or inspection.""}"
swoop.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': 'DSAR form fields rendering in iframe', 'static_html_checked': True, 'static_html_findings': ""Within the DSAR iframe area, the message 'You need to enable JavaScript to use this form.' was visible, and tiles including 'Access or Request to Know' were present but selecting did not reveal input fields."", 'details': ""Repeated clicks on 'Access or Request to Know' and scrolling within the iframe did not surface fields. No CAPTCHA or explicit bot-block message encountered.""}"
unearthcampaigns.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': ""Extracted the 'Additional Notice for California, Virginia & Texas Residents' text successfully; no bot checks encountered."", 'details': None}"
venntel.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'reCAPTCHA present on the form as a standard anti-bot measure; did not block observation (submission not attempted).'}"
unacast.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHA or bot-block prevented review; reCAPTCHA present on form but submission not attempted.'}"
usadata.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
usdatacorporation.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': 'Cross-origin frame access restriction', 'blocker_message': 'Failed to read a named property \'document\' from \'Window\': Blocked a frame with origin ""https://www.usdatacorporation.com"" from accessing a cross-origin frame.', 'blocked_stage': 'Attempting to programmatically inspect required attributes inside the embedded webform iframe', 'static_html_checked': None, 'static_html_findings': None, 'details': ""Could not use JS to read 'required' attributes from iframe form; relied on visible UI cues and labels instead.""}"
uplead.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or bot blocks prevented inspection; an Intercom widget was present but did not block basic viewing.'}"
statara.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
usmarketinggrp.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
ventiveiq.com,gpt-5,interface_interference_few_shot_regulator_role_with_CoT,Few shot + Role + CoT,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
stackadapt.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
unearthcampaigns.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
usmarketinggrp.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
sterling.ai,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
spyfly.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
unmask.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
steppingblocks.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
veeva.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
usadata.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,
start.io,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
statara.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
swoop.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
statsocial.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
venntel.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
venpath.net,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
uspeoplesearch.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
upscapital.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
t-mobile.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
ventiveiq.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
unacast.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
usdatacorporation.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,
veraset.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
stirista.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Incorrect,True,True,True,
vendelux.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,
uplead.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,
tunnldata.com,gpt-5,sneaking_baseline_zero_shot,Zero shot,Conflicting Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
tunnldata.com,gpt-5,sneaking_baseline_zero_shot,Zero shot,Information Without Context,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
truepeoplesearch.com,gpt-5,sneaking_baseline_zero_shot,Zero shot,Conflicting Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'Extracted visible UI and text from the Privacy Rights page and previously reviewed Notice at Collection; earlier timeouts were tooling delays, not site blocks.', 'details': 'No CAPTCHA or access restrictions encountered.'}"
truepeoplesearch.com,gpt-5,sneaking_baseline_zero_shot,Zero shot,Information Without Context,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'Extracted visible UI and text from the Privacy Rights page and previously reviewed Notice at Collection; earlier timeouts were tooling delays, not site blocks.', 'details': 'No CAPTCHA or access restrictions encountered.'}"
