pattern_name,data_broker,time_stamp,status,file_path,is_successful,blocked,block_category
Conflicting Information,affinityanswers.com,20260212-052439,not found,../../browser_history_output/affinityanswers.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-052439,True,False,no_blocking
Information Without Context,affinityanswers.com,20260212-052439,not found,../../browser_history_output/affinityanswers.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-052439,True,False,no_blocking
Forced Registration,affinityanswers.com,20260212-052439,not found,../../browser_history_output/affinityanswers.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-052439,True,False,no_blocking
Bad Defaults,affinityanswers.com,20260212-052439,not found,../../browser_history_output/affinityanswers.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-052439,True,False,no_blocking
Choice Overload,affinityanswers.com,20260212-052439,not found,../../browser_history_output/affinityanswers.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-052439,True,False,no_blocking
Hidden Information,cuebiq.com,20260213-155738,not found,../../browser_history_output/cuebiq.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-155738,True,False,no_blocking
Visual Prominence,cuebiq.com,20260213-155738,not found,../../browser_history_output/cuebiq.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-155738,True,False,no_blocking
Feedforward Ambiguity,cuebiq.com,20260213-155738,not found,../../browser_history_output/cuebiq.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-155738,True,False,no_blocking
Dead Ends,cuebiq.com,20260207-202714,not found,../../browser_history_output/cuebiq.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-202714,True,False,no_blocking
Creating Barriers,cuebiq.com,20260207-202714,found,../../browser_history_output/cuebiq.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-202714,True,False,no_blocking
Adding Steps,cuebiq.com,20260207-202714,found,../../browser_history_output/cuebiq.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-202714,True,False,no_blocking
Privacy Mazes,cuebiq.com,20260207-202714,not found,../../browser_history_output/cuebiq.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-202714,True,False,no_blocking
Conflicting Information,cuebiq.com,20260213-023501,not found,../../browser_history_output/cuebiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-023501,True,False,no_blocking
Information Without Context,cuebiq.com,20260213-023501,not found,../../browser_history_output/cuebiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-023501,True,False,no_blocking
Forced Registration,cuebiq.com,20260213-023501,not found,../../browser_history_output/cuebiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-023501,True,False,no_blocking
Bad Defaults,cuebiq.com,20260213-023501,not found,../../browser_history_output/cuebiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-023501,True,False,no_blocking
Choice Overload,cuebiq.com,20260213-023501,not found,../../browser_history_output/cuebiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-023501,True,False,no_blocking
Hidden Information,dstillery.com,20260214-000350,not found,../../browser_history_output/dstillery.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-000350,True,False,no_blocking
Visual Prominence,dstillery.com,20260214-000350,not found,../../browser_history_output/dstillery.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-000350,True,False,no_blocking
Feedforward Ambiguity,dstillery.com,20260214-000350,not found,../../browser_history_output/dstillery.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-000350,True,False,no_blocking
Dead Ends,dstillery.com,20260205-092401,not found,../../browser_history_output/dstillery.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-092401,True,False,no_blocking
Creating Barriers,dstillery.com,20260205-092401,not found,../../browser_history_output/dstillery.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-092401,True,False,no_blocking
Adding Steps,dstillery.com,20260205-092401,not found,../../browser_history_output/dstillery.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-092401,True,False,no_blocking
Privacy Mazes,dstillery.com,20260205-092401,not found,../../browser_history_output/dstillery.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-092401,True,False,no_blocking
Conflicting Information,dstillery.com,20260213-110942,not found,../../browser_history_output/dstillery.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-110942,True,False,no_blocking
Information Without Context,dstillery.com,20260213-110942,not found,../../browser_history_output/dstillery.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-110942,True,False,no_blocking
Forced Registration,dstillery.com,20260213-110942,not found,../../browser_history_output/dstillery.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-110942,True,False,no_blocking
Bad Defaults,dstillery.com,20260213-110942,not found,../../browser_history_output/dstillery.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-110942,True,False,no_blocking
Choice Overload,dstillery.com,20260213-110942,not found,../../browser_history_output/dstillery.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-110942,True,False,no_blocking
Hidden Information,Bombora.com,20260212-120407,not found,../../browser_history_output/Bombora.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-120407,True,False,no_blocking
Visual Prominence,Bombora.com,20260212-120407,not found,../../browser_history_output/Bombora.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-120407,True,False,no_blocking
Feedforward Ambiguity,Bombora.com,20260212-120407,not found,../../browser_history_output/Bombora.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-120407,True,False,no_blocking
Dead Ends,Bombora.com,20260206-202153,found,../../browser_history_output/Bombora.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-202153,True,True,interaction_failure
Creating Barriers,Bombora.com,20260206-202153,not found,../../browser_history_output/Bombora.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-202153,True,True,interaction_failure
Adding Steps,Bombora.com,20260206-202153,not found,../../browser_history_output/Bombora.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-202153,True,True,interaction_failure
Privacy Mazes,Bombora.com,20260206-202153,not found,../../browser_history_output/Bombora.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-202153,True,True,interaction_failure
Hidden Information,onspotdata.com,20260210-202149,found,../../browser_history_output/onspotdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-202149,True,False,no_blocking
Visual Prominence,onspotdata.com,20260210-202149,not found,../../browser_history_output/onspotdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-202149,True,False,no_blocking
Feedforward Ambiguity,onspotdata.com,20260210-202149,not found,../../browser_history_output/onspotdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-202149,True,False,no_blocking
Dead Ends,onspotdata.com,20260203-233839,not found,../../browser_history_output/onspotdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-233839,True,False,no_blocking
Creating Barriers,onspotdata.com,20260203-233839,found,../../browser_history_output/onspotdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-233839,True,False,no_blocking
Adding Steps,onspotdata.com,20260203-233839,not found,../../browser_history_output/onspotdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-233839,True,False,no_blocking
Privacy Mazes,onspotdata.com,20260203-233839,found,../../browser_history_output/onspotdata.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-233839,True,False,no_blocking
Conflicting Information,onspotdata.com,20260209-050926,not found,../../browser_history_output/onspotdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-050926,True,False,no_blocking
Information Without Context,onspotdata.com,20260209-050926,found,../../browser_history_output/onspotdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-050926,True,False,no_blocking
Forced Registration,onspotdata.com,20260209-050926,not found,../../browser_history_output/onspotdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-050926,True,False,no_blocking
Bad Defaults,onspotdata.com,20260209-050926,not found,../../browser_history_output/onspotdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-050926,True,False,no_blocking
Choice Overload,onspotdata.com,20260209-050926,not found,../../browser_history_output/onspotdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-050926,True,False,no_blocking
Hidden Information,dspolitical.com,20260213-235720,not found,../../browser_history_output/dspolitical.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-235720,True,False,no_blocking
Visual Prominence,dspolitical.com,20260213-235720,not found,../../browser_history_output/dspolitical.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-235720,True,False,no_blocking
Feedforward Ambiguity,dspolitical.com,20260213-235720,found,../../browser_history_output/dspolitical.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-235720,True,False,no_blocking
Dead Ends,dspolitical.com,20260205-091128,not found,../../browser_history_output/dspolitical.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-091128,True,False,no_blocking
Creating Barriers,dspolitical.com,20260205-091128,found,../../browser_history_output/dspolitical.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-091128,True,False,no_blocking
Adding Steps,dspolitical.com,20260205-091128,found,../../browser_history_output/dspolitical.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-091128,True,False,no_blocking
Privacy Mazes,dspolitical.com,20260205-091128,not found,../../browser_history_output/dspolitical.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260205-091128,True,False,no_blocking
Conflicting Information,dspolitical.com,20260213-105847,not found,../../browser_history_output/dspolitical.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-105847,True,False,no_blocking
Information Without Context,dspolitical.com,20260213-105847,found,../../browser_history_output/dspolitical.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-105847,True,False,no_blocking
Forced Registration,dspolitical.com,20260213-105847,not found,../../browser_history_output/dspolitical.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-105847,True,False,no_blocking
Bad Defaults,dspolitical.com,20260213-105847,not found,../../browser_history_output/dspolitical.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-105847,True,False,no_blocking
Choice Overload,dspolitical.com,20260213-105847,not found,../../browser_history_output/dspolitical.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-105847,True,False,no_blocking
Hidden Information,messagedigital.com,20260210-113310,not found,../../browser_history_output/messagedigital.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-113310,True,True,content_access_limitation
Visual Prominence,messagedigital.com,20260210-113310,not found,../../browser_history_output/messagedigital.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-113310,True,True,content_access_limitation
Feedforward Ambiguity,messagedigital.com,20260210-113310,not found,../../browser_history_output/messagedigital.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-113310,True,True,content_access_limitation
Dead Ends,messagedigital.com,20260203-142529,not found,../../browser_history_output/messagedigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-142529,True,False,no_blocking
Creating Barriers,messagedigital.com,20260203-142529,not found,../../browser_history_output/messagedigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-142529,True,False,no_blocking
Adding Steps,messagedigital.com,20260203-142529,not found,../../browser_history_output/messagedigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-142529,True,False,no_blocking
Privacy Mazes,messagedigital.com,20260203-142529,not found,../../browser_history_output/messagedigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260203-142529,True,False,no_blocking
Conflicting Information,messagedigital.com,20260208-221621,not found,../../browser_history_output/messagedigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260208-221621,True,False,no_blocking
Information Without Context,messagedigital.com,20260208-221621,not found,../../browser_history_output/messagedigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260208-221621,True,False,no_blocking
Forced Registration,messagedigital.com,20260208-221621,not found,../../browser_history_output/messagedigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260208-221621,True,False,no_blocking
Bad Defaults,messagedigital.com,20260208-221621,not found,../../browser_history_output/messagedigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260208-221621,True,False,no_blocking
